Year,Code,Economy,GEDI Ranking,GEDI Score,Perceived Capabilities ,Perceived Opportunities ,Fear of Failure Rate ,Entrepreneurial Intention ,Know Startup Entrepreneur Rate ,Entrepreneurship as Desirable Career Choice,High Status Successful Entrepreneurship ,Media Attention for Entrepreneurship ,Nascent Entrepreneurship Rate ,New Business Ownership Rate ,Total early-stage Entrepreneurial Activity (TEA),Established Business Ownership Rate ,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,Total early-stage Entrepreneurial Activity for Male Working Age Population,Total early-stage Entrepreneurial Activity for Female Working Age Population,Informal Investors Rate,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,New Product early-stage Entrepreneurial Activity,International Orientation early-stage Entrepreneurial Activity,Financing for entrepreneurs,Governmental support and policies,Taxes and bureaucracy,Governmental programs,Basic-school Entrepreneurial Education and training,Post-school entrepreneurial education and training,R&D Transfer,Commercial and professional infrastructure,Internal market dynamics,Internal market openness,Physical and services infrastructure,Cultural and social norms,WVSV10,WVSV100,WVSV11,WVSV12,WVSV13,WVSV134,WVSV137,WVSV14,WVSV144,WVSV145,WVSV146,WVSV147,WVSV148,WVSV15,WVSV150,WVSV152,WVSV16,WVSV17,WVSV18,WVSV181,WVSV182,WVSV188,WVSV19,WVSV190,WVS191,WVSV192,WVSV193,WVSV196,WVSV20,WVSV21,WVSV22,WVSV229,WVSV23,WVSV233,WVSV235,WVSV236,WVSV237,WVSV238,WVSV239,WVSV25,WVSV30,WVSV32,WVSV34,WVSV49,WVSV55,WVSV58,WVSV59,WVSV6,WVSV67,WVSV68,WVSV69,WVSV70,WVSV71,WVSV73,WVSV74,WVSV74B,WVSV75,WVSV76,WVSV77,WVSV78,WVSV79,WVSV8,WVSV82,WVSV83,WVSV96,WVSV97,WVSV98,WVSV99
2007,39,Italy,,,50.51,39.5,40.48,10.28,38.06,72.83,68.5,43.93,3.61,1.47,5.01,5.56,14.79,62.23,6.69,3.3,2.96,15.09,49.61,23.43,2.44,2.14,1.68,2.46,1.95,3.24,2.41,3.18,3.05,2.33,3.04,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,81,Japan,,,15.16,8.87,42.87,2.3,22.66,29.49,47.71,61.06,2.17,2.21,4.34,8.65,33.34,52.72,3.47,5.22,1.78,37.57,48,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,701,Kazakhstan,,,40.99,53.8,45.84,13.2,50.89,83.88,84.86,65.35,4.32,5.25,9.36,5.77,27.81,45.53,11.17,7.64,4.19,25.97,11.96,8.28,2.63,2.82,1.87,3.1,2.47,2.91,2.77,3.12,3.35,2.28,3.28,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,371,Latvia,,,26.38,33.75,46.44,4.34,41.94,54.43,71.1,64.82,2.18,2.28,4.46,3.41,15.05,40.71,7.7,1.41,1.62,46.73,32.37,29.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,31,Netherlands,,,39.15,42.02,21.97,3.97,33.67,84.84,68.83,61.08,2.68,2.55,5.18,6.36,10.86,56.7,6.64,3.7,2.33,20.6,39.54,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,47,Norway,,,36.23,46.29,18.34,5.64,35.7,54.95,56.55,69.51,3.81,2.58,6.18,4.79,4.98,58.51,8.48,3.83,3.96,25.14,26.43,14.19,3.3,2.48,2.86,2.95,2.66,2.98,2.94,3.79,2.39,2.85,4.03,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,51,Peru,,,77.86,63.43,23.13,40.53,54.65,87.5,75.08,79.81,15.11,12.22,25.89,15.25,31.69,45.24,25.74,26.06,9.72,21.38,74.1,4.91,2.16,2.3,1.9,2.23,1.89,2.82,1.81,2.83,2.51,2.66,3.57,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,351,Portugal,,,57.85,32.96,29.12,9.83,38.94,65.56,67.2,51.19,4.78,4.13,8.78,7.09,9.6,53.18,11.7,5.92,3.78,30.59,35.86,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,787,Puerto Rico,,,50.84,34.63,24.09,13.64,37.51,72.81,66.68,57.95,1.59,1.65,3.06,2.4,14.73,58.86,3.16,2.97,2.47,70.68,71.25,14.27,2.75,2.48,2.03,2.36,1.78,2.82,2.25,3.12,2.73,2.42,2.95,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,40,Romania,,,29.35,26.23,33.47,11.68,41.63,61.02,62.5,50.41,2.9,1.32,4.02,2.51,13.83,38.33,4.95,3.09,4.56,32.44,36.28,18.25,2.78,2.12,2.24,2.36,2.25,2.92,2.2,3.01,3.29,2.56,3.22,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,Russia,,,8.65,10.57,42.03,3.46,16.88,29.45,31.47,19.22,1.33,1.34,2.67,1.68,19.11,27.3,3.79,1.64,1.6,26.75,39.12,5.31,2.75,2.55,2.3,2.25,2.43,3.06,2.12,3.15,3.03,2.37,2.98,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,381,Serbia,,,63.01,48.01,25.7,32.93,54.58,77.91,61.03,63.53,4.75,4.01,8.56,5.27,46.02,27.02,12.11,5.06,4.1,21.67,18.1,9.01,2.87,2.05,2.56,2.53,2.43,2.97,2.35,3.36,3.93,2.64,3.3,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,386,Slovenia,,,48.04,47.53,26.66,9.33,49.36,57.73,75.96,68.18,3.02,1.76,4.78,4.59,9.56,76.07,6.84,2.68,3.23,32.77,49.17,30.29,2.78,2.44,2.04,2.59,2.3,2.96,2.31,3.06,2.99,2.6,3.65,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,34,Spain,,,45.14,33.7,47.17,4.28,33.49,71.64,60.98,45.51,3.49,4.31,7.62,6.38,14.89,49.65,9.75,5.48,3.22,21.22,48.64,22.1,2.59,2.86,2.73,3.13,1.88,2.78,2.45,3.25,2.02,2.65,3.54,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,46,Sweden,,,41.65,50.33,28.54,9,46.58,52.38,67.44,62.84,1.86,2.38,4.15,4.7,9.52,76.38,5.78,2.47,3.74,35.54,29.84,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,41,Switzerland,,,40.84,34.94,29.44,6.94,34.63,47.75,72.9,60.52,3.45,2.92,6.27,6.59,14.14,62.52,7.59,4.92,5.02,27.48,48.3,28.51,3.3,3.07,3.31,3.33,2.01,3.29,3.38,3.61,2.69,2.72,4.46,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,66,Thailand,,,42.55,18.86,41.91,21.35,26.96,87.15,81.76,81.84,9.37,18.6,26.87,21.35,29.01,46.59,27.78,25.95,4.74,6.44,41.77,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,90,Turkey,,,49.08,39.45,23.13,19.05,33.57,75.44,82.46,62.1,1.87,3.71,5.58,5.46,35.53,34.97,8.65,2.41,4.69,61.1,69.5,17.43,1.91,1.88,1.81,1.78,2.05,2.56,2.07,3.02,3.71,2.58,3.39,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,44,UK,,,48.71,39,34.16,5.57,25.65,54.82,73.57,56.78,2.92,2.7,5.53,5.1,11.23,52.4,7.41,3.6,1.38,26.6,35.19,14.82,3.39,3.31,2.72,3.04,2.3,2.76,2.68,3.48,3.09,3.08,3.97,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,971,United Arab Emirates,,,62.96,49.92,30.62,35.42,41.38,72.32,79.76,74.4,4.6,4.09,8.44,3.38,15.47,61.75,9.96,6.04,7.89,62.52,84.49,38.85,3.53,3.62,3.26,3.11,2.24,2.87,3.23,3.65,3.78,3.65,4.17,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,1,United States,,,48.3,25.18,27.34,8.18,32.5,49.57,50.24,49.97,6.48,3.42,9.61,4.97,15.66,58.92,11.98,7.25,4.94,31.37,49.29,15.47,3.77,3.19,2.95,3.08,2.44,3.43,3.13,3.81,2.91,3.29,4.39,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,598,Uruguay,,,58.14,41.12,20.72,15.42,33.15,68.11,74.94,63.82,7.37,4.97,12.21,6.57,31.45,51.14,17.33,7.19,4.2,27.03,62.97,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,582,Venezuela,,,66.24,56.04,,20.68,47.57,76.57,71.7,57.26,14.45,7.06,20.16,5.39,32.04,46.04,23.5,16.81,2.37,28.34,23.84,7.9,2.46,1.83,1.45,1.76,1.66,2.57,2.13,2.86,2.9,2.45,3.53,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,54,Argentina,,,57.49,57.3,32.6,13.42,35.45,67.83,67.7,73.86,6.44,4.1,10.24,6.96,25.84,53.36,13.93,6.55,3.5,25.78,70.53,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,61,Australia,,,50.64,54.79,33.66,10.59,40.67,57.18,72.34,64.36,7.25,5.72,11.89,9.12,10.74,62.26,14.02,9.72,2.95,25.05,35.8,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,32,Belgium,,,34.59,15.37,36.18,5.76,27.74,46.99,53.39,37.07,1.82,1.11,2.73,2.12,6.81,51.9,4.39,1.04,2.52,22.92,37.83,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,55,Brazil,,,53.6,37.04,34.38,19.11,40.44,63.4,68.1,64.49,3.5,8.62,11.65,12.09,47.66,40,13.74,9.61,1.44,15.29,23.48,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,101,Canada,,,53.22,44.74,25.76,6.26,30.6,71.32,70.31,75.73,4.07,3.17,7.12,5.11,14.35,69.19,8.25,5.99,3.59,21.8,44.32,13.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,56,Chile,,,61.39,42.2,28.34,22.28,47.92,67.54,72.1,56.16,5.74,3.89,9.19,6.79,28.2,54.8,11.38,7.02,6.38,40.87,58.91,10.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,86,China,,,36.39,31.2,31.7,24.71,52.08,69.49,71.54,75.25,4.42,12.02,15.97,12.92,51.35,28.43,16.87,15.04,8.58,32.71,51.63,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,57,Colombia,,,66.95,65.18,23.7,62.56,37.82,87.82,71.61,81.88,10.81,12.55,22.37,10.41,38.85,43.7,27.74,17.3,6.91,37.65,49.68,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,385,Croatia,,,58.07,42.75,29.94,8.76,47.4,74.7,53.49,59.56,6.28,2.49,8.47,4.12,43.64,37.75,12.13,4.87,2.12,33.92,29.54,32.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,420,Czech Republic,,,37.98,26.73,31.23,9.01,32.99,65.49,47.48,63.14,6.41,1.98,7.85,5.41,30.58,60.9,10.75,4.93,5.25,36.32,55.24,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,45,Denmark,,,36.41,64.59,38.54,6.53,43.07,51.62,73.93,33.24,2.86,2.75,5.31,5.28,3.55,80.47,7.31,3.28,2.48,29.17,53.98,19.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,358,Finland,,,36.53,49.82,36.47,5.11,46.72,37.35,88.38,71.45,2.94,2.41,4.99,8.23,14.15,61.75,5.92,4.04,2.72,18.11,51.76,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,33,France,,,33.32,20.79,42.79,13.32,46.62,64.41,67.78,37.51,3.76,0.7,4.39,1.33,38.67,45.68,6.26,2.53,4.69,15.96,45.81,21.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,49,Germany,,,39,20.03,34.33,5.34,33.99,56.21,75.11,46.14,2.9,1.7,4.21,3.03,36.19,37.96,5.79,2.58,1.7,24.42,36.05,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,30,Greece,,,46.4,22.2,48.42,12.55,32.09,64.24,65.69,40.35,5.67,2.26,7.9,8.24,20.66,48.3,11.12,4.69,3.07,12.73,33.68,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,36,Hungary,,,43.11,16.11,15.12,9.01,26.31,55.63,67.71,23.03,3.18,3,6.04,6.72,22.08,50.94,8.09,4.05,0.72,16.98,22.28,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,354,Iceland,,,50.2,60.39,39.9,15.39,60.79,66.73,72.52,83.17,7.19,3.66,10.21,6.68,8.88,71.78,14.92,5.38,5.83,39.63,40.55,21.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,91,India,,,62.26,52.09,24.44,31.33,63.21,66.97,84.29,69.31,5.24,5.16,10.09,5.6,27.55,42.51,11.23,8.87,13.58,14.53,53.99,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,62,Indonesia,,,56.27,41.81,28.88,30.16,51.26,63.88,53.74,73.37,9.63,11.51,19.28,17.62,13.57,61.33,19.84,18.73,10.78,10.79,40.01,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,353,Ireland,,,50.92,44,34.49,6.26,39.3,69.66,81.99,84.37,4.46,2.93,7.35,7.82,10.39,61.65,10.51,4.2,1.74,33.28,33.62,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,39,Italy,,,44.49,23.2,38.12,8.27,36.88,72.67,69.41,45.8,2.23,1.37,3.47,3.03,22.34,58.56,3.87,3.06,1.63,28,52.39,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,876,Jamaica,,,72.32,53.07,27.49,37.14,47.05,77.84,79.16,71.79,11.64,9.21,20.32,10.3,32.49,39.41,22.58,18.14,3.64,7.72,30,13.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,81,Japan,,,15.71,9.15,28.93,1.96,27.98,25.35,45.14,53.8,1.59,1.37,2.9,4.76,15.42,73.76,3.2,2.6,0.58,19.48,48.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,371,Latvia,,,36.11,41.19,45.39,12.5,48.25,65.62,76.01,70.07,3.99,2.65,6.53,5.69,15.99,58.27,9.32,3.92,5.29,48.09,38.36,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,60,Malaysia,,,47.01,47.14,49.84,9.13,59.4,70.22,76.98,81.76,4.88,6.21,11.09,7.31,4.75,49.13,11.05,11.13,4.98,9.85,51.67,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,52,Mexico,,,41.33,27.07,30.82,15.74,32.99,49.79,52.83,51.19,4.12,1.19,5.26,2.27,22.29,38.8,6.1,4.48,2.09,30.31,54.35,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,31,Netherlands,,,37.54,45.73,31.92,3.75,28.86,80.31,65.08,59.03,3.54,1.86,5.4,6.59,6.14,74.36,7.16,3.6,1.08,23.8,40.71,12.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,47,Norway,,,39.13,50.98,25.03,6.22,43.1,60.8,68.59,77.03,5.01,4.34,8.9,5.98,3.56,81.5,12.03,5.68,4.04,30.67,46.15,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,51,Peru,,,78.01,67.75,25.1,37.7,55.05,87.05,75.75,83.92,29.95,15.14,40.08,12.37,26.38,53.68,40.89,39.27,14.76,23.8,79.19,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,63,Philippines,,,72.48,58.05,35.22,48.4,51.07,82.64,83.7,77.68,4.93,15.62,20.39,19.72,45.72,42.11,18.31,22.45,1.14,8.42,27.74,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,7,Russia,,,25.14,23.72,39.98,6.07,41.12,71.23,67.86,53.55,3.43,1.71,4.84,1.19,29.74,25.15,7.28,2.57,1.35,27.16,38.18,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,65,Singapore,,,25.39,15.7,39.15,9.41,26.13,48.17,54.05,59.78,2.7,2.52,4.8,3.37,13.03,61.35,5.91,3.75,3,47,47.04,35.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,386,Slovenia,,,47.71,38.84,27.7,7.28,44.91,56.68,76.19,57.93,2.91,1.79,4.63,4.44,10.18,65.6,6.93,2.29,1.62,29.1,55.26,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,27,South Africa,,,36.13,27.81,34.18,6.85,34.23,60.88,59.33,56.82,3.4,1.74,5.14,1.72,29.3,44.96,5.79,4.54,3.46,12.85,44.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,34,Spain,,,46.18,32.7,44.33,4.37,34.11,70.64,60.16,44.66,3.01,4.41,7.27,5.45,15.19,56.33,8.83,5.7,2.81,21.62,47.8,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,46,Sweden,,,41.86,46.04,27.7,9.29,45.91,50.86,60.9,57.1,2.23,1.39,3.45,4.99,7.11,74.16,4.44,2.43,2.61,31.07,48.53,28.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,66,Thailand,,,34.77,20.97,52.54,26.41,35.12,84.29,76.28,82.95,4.05,11.49,15.2,17.42,31.28,56.93,16.25,14.18,3.65,14.1,50.42,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,90,Turkey,,,54.66,33.91,26.59,20.1,34.46,77.24,85.6,64.16,2.2,4.01,6.07,11.45,29.49,22.76,8.53,3.53,3.01,44.44,65.41,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,44,UK,,,49.62,36.76,33.19,5.56,27.15,53.93,72.61,54.62,3.19,2.78,5.76,5.41,15.36,61,7.87,3.6,1.58,29.21,37.97,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,971,United Arab Emirates,,,45.98,41.3,31.62,6.13,30.36,78.71,88.26,81.08,1.71,2.2,3.74,1.39,8.66,70.74,5.87,0.29,2.62,77.9,81.05,30.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,United States,,,51.2,24.12,25.67,7.11,34.19,51.45,49.09,54.24,7.45,3.26,10.03,5.42,13.14,62.96,12.73,7.36,5.96,32.48,39.37,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,598,Uruguay,,,59.32,51.91,29.01,14.51,40.16,66.61,75.68,60.23,8.26,4.58,12.51,6.91,36.09,38.16,16.61,8.48,4.23,29.25,59.88,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,54,Argentina,,,55.12,57.51,36.99,17.59,38.31,69.04,72.88,79.73,5.93,3.93,9.49,4.95,30.05,33.64,11.62,7.39,4.07,35.97,65.97,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,61,Australia,,,57.44,50.24,30.34,12,41.8,54.56,71.88,55.95,5.97,4.71,10.47,10.35,13.16,63,13.72,7.39,2.99,19.44,32.11,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,43,Austria,,,45.98,29.13,30.26,4.86,40.53,40.47,69.58,58.67,3.02,2.37,5.28,3.84,14.3,58.44,6.9,3.66,1.79,28.29,43.73,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,32,Belgium,,,44.49,42.51,29,6.12,36.63,67,72.1,48.47,2.89,1.17,3.93,5.63,9.91,44.77,5.43,2.42,3.11,19.91,34.5,23.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,55,Brazil,,,50.23,42.71,37.59,21.03,42.09,76.15,76.37,69.8,3.29,8.17,11.32,10.11,47.11,37.86,11.82,10.83,0.41,19.78,15.83,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101,Canada,,,53.78,47.77,28.92,9.73,36.04,69.01,70.58,73.91,6.51,3.59,9.28,7.4,12.96,66.53,13.11,5.46,4.17,41.48,50.18,25.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,56,Chile,,,67.38,48.6,32.56,8.69,46.8,81.11,67.97,65.98,6.04,5.31,11.15,3.78,25.99,57.72,14.15,8.21,4.41,44.35,65.86,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
